id,name,location,cuisine,avg_cost_for_two,rating,budget_band
gajanana-juice-centre::malleshwaram,Gajanana Juice Centre,malleshwaram,"beverages, juices",100.0,,low
ghar-ka-aahar::malleshwaram,Ghar Ka Aahar,malleshwaram,north indian,400.0,,low
hare-krishna-kuteera::malleshwaram,Hare Krishna Kuteera,malleshwaram,south indian,200.0,,low
punjabi-tasty-khana::malleshwaram,Punjabi Tasty Khana,malleshwaram,"north indian, chinese, biryani",450.0,,low
andhra-ruchies::new-bel-road,Andhra Ruchies,new bel road,"andhra, biryani",400.0,,low
crezzo::malleshwaram,CREZZO,malleshwaram,"south indian, biryani",300.0,,low
shake-the-shake::new-bel-road,Shake The Shake,new bel road,juices,200.0,,low
kabab-center::malleshwaram,Kabab Center,malleshwaram,"biryani, kebab",300.0,,low
maa-ka-dulaar::seshadripuram,Maa Ka Dulaar,seshadripuram,"north indian, desserts",250.0,,low
bajji-corner::seshadripuram,Bajji Corner,seshadripuram,fast food,150.0,,low
rr-dum-biryani::basaveshwara-nagar,RR Dum Biryani,basaveshwara nagar,"biryani, kebab",300.0,,low
rotti-mane::new-bel-road,Rotti Mane,new bel road,south indian,200.0,,low
ministry-of-burger::sanjay-nagar,Ministry of Burger,sanjay nagar,continental,500.0,,low
kolkata-famous-kati-rolls::sadashiv-nagar,Kolkata Famous Kati Rolls,sadashiv nagar,"rolls, street food",200.0,,low
biryani-treat::rajajinagar,Biryani Treat,rajajinagar,biryani,400.0,,low
hotel-malabar-palace::seshadripuram,Hotel Malabar Palace,seshadripuram,"biryani, chinese, kebab, kerala, north indian",350.0,,low
organic::rajajinagar,Organic,rajajinagar,"beverages, desserts",300.0,,low
gowdru-mane-baduta::rajajinagar,Gowdru Mane Baduta,rajajinagar,"chinese, south indian",300.0,,low
crusty-bakers::seshadripuram,Crusty Bakers,seshadripuram,"bakery, desserts",350.0,,low
goodness-beverages::rajajinagar,Goodness! Beverages,rajajinagar,beverages,250.0,,low
lassi-n-chats::rajajinagar,Lassi n Chats,rajajinagar,"street food, juices",150.0,,low
grilled-fish::rajajinagar,Grilled Fish,rajajinagar,"seafood, hyderabadi, chinese",400.0,,low
cool-palace::rajajinagar,Cool Palace,rajajinagar,"fast food, beverages",100.0,,low
banashankari-biriyani::rajajinagar,Banashankari Biriyani,rajajinagar,"biryani, south indian",300.0,,low
mumbai-spice::seshadripuram,Mumbai Spice,seshadripuram,"north indian, street food",150.0,,low
rk-hotel::rajajinagar,RK Hotel,rajajinagar,"south indian, biryani",300.0,,low
la-mirch::rajajinagar,La Mirch,rajajinagar,"north indian, kashmiri",400.0,,low
yumms::majestic,Yumms,majestic,mithai,250.0,,low
chocolate-philosophy::sadashiv-nagar,Chocolate Philosophy,sadashiv nagar,desserts,500.0,,low
s-s-naati-style-hotel::rajajinagar,S.S Naati Style Hotel,rajajinagar,"biryani, south indian",300.0,,low
royal-biriyani-spot::rajajinagar,Royal Biriyani Spot,rajajinagar,"biryani, south indian",200.0,,low
biryani-food-corner::yeshwantpur,Biryani Food Corner,yeshwantpur,"north indian, chinese, mughlai, biryani, kebab",400.0,,low
snacksguru::basaveshwara-nagar,SnacksGuru,basaveshwara nagar,fast food,250.0,,low
northern-flavour::rajajinagar,Northern Flavour,rajajinagar,north indian,300.0,,low
manjunatha-condiments::rajajinagar,Manjunatha Condiments,rajajinagar,"fast food, south indian",200.0,,low
sweetypie::rajajinagar,Sweetypie,rajajinagar,bakery,300.0,,low
shahee::rt-nagar,Shahee,rt nagar,mughlai,200.0,,low
navab-s::new-bel-road,Navab's,new bel road,"north indian, chinese",600.0,,low
fortune::majestic,Fortune,majestic,south indian,300.0,,low
chawla-s-2-online-com::sanjay-nagar,Chawla's 2 Online.com,sanjay nagar,north indian,800.0,,low
delhi-food-factory::sanjay-nagar,Delhi Food Factory,sanjay nagar,north indian,500.0,,low
juglee::new-bel-road,Juglee,new bel road,"fast food, sandwich, beverages",150.0,,low
chaai-resto::new-bel-road,Chaai Resto,new bel road,"tea, beverages, fast food",250.0,,low
kulfi-story::malleshwaram,Kulfi Story,malleshwaram,desserts,100.0,,low
prateeksha-natural-ice-cream::malleshwaram,Prateeksha Natural Ice cream,malleshwaram,ice cream,250.0,,low
cake-paradise::malleshwaram,Cake Paradise,malleshwaram,bakery,300.0,,low
lassi-point::malleshwaram,Lassi Point,malleshwaram,"beverages, desserts",150.0,,low
fnp-cakes-n-more::malleshwaram,Fnp Cakes 'N' More,malleshwaram,bakery,150.0,,low
hangyo::malleshwaram,Hangyo,malleshwaram,ice cream,200.0,,low
the-frozen-house::malleshwaram,The Frozen House,malleshwaram,"desserts, fast food",300.0,,low
kaffee-klatsch::malleshwaram,Kaffee Klatsch,malleshwaram,cafe,300.0,,low
swiss-naturals::malleshwaram,Swiss Naturals,malleshwaram,"ice cream, desserts",250.0,,low
crusty-bakers::seshadripuram,Crusty Bakers,seshadripuram,"bakery, desserts",350.0,,low
chocolate-philosophy::sadashiv-nagar,Chocolate Philosophy,sadashiv nagar,desserts,500.0,,low
organic::rajajinagar,Organic,rajajinagar,"beverages, desserts",300.0,,low
big-mishra-pedha::rajajinagar,Big Mishra Pedha,rajajinagar,"mithai, street food",250.0,,low
the-dessert-destination::rajajinagar,The Dessert Destination,rajajinagar,desserts,300.0,,low
yumms::majestic,Yumms,majestic,mithai,250.0,,low
kavitha-bakery::rajajinagar,Kavitha Bakery,rajajinagar,bakery,400.0,,low
sweetypie::rajajinagar,Sweetypie,rajajinagar,bakery,300.0,,low
hydrabad-biryani-house::malleshwaram,Hydrabad Biryani House,malleshwaram,"biryani, north indian",400.0,,low
the-timber-times-cafe::malleshwaram,The Timber Times Cafe,malleshwaram,cafe,,3.2,unknown
kaffee-klatsch::malleshwaram,Kaffee Klatsch,malleshwaram,cafe,300.0,,low
swadh-biryani-tandoori-spot::malleshwaram,Swadh Biryani Tandoori Spot,malleshwaram,"biryani, fast food",200.0,,low
ambur-biryani-zone::malleshwaram,Ambur Biryani Zone,malleshwaram,"biryani, kebab",150.0,,low
sri-sai-dosa-center::malleshwaram,Sri Sai Dosa Center,malleshwaram,south indian,100.0,,low
wow-momo::malleshwaram,Wow! Momo,malleshwaram,momos,400.0,,low
yumjar::malleshwaram,Yumjar,malleshwaram,"fast food, beverages, desserts",300.0,,low
natis-by-wings::malleshwaram,Natis By Wings,malleshwaram,north indian,200.0,,low
sambhram::malleshwaram,Sambhram,malleshwaram,"south indian, biryani",250.0,,low
taste-of-banaras::malleshwaram,Taste Of Banaras,malleshwaram,north indian,200.0,,low
vijayalakshmi-veg::malleshwaram,Vijayalakshmi Veg,malleshwaram,south indian,200.0,,low
bharath-s-pizza::malleshwaram,Bharath's Pizza,malleshwaram,"pizza, fast food",250.0,,low
hare-krishna-kuteera::malleshwaram,Hare Krishna Kuteera,malleshwaram,south indian,200.0,,low
punjabi-tasty-khana::malleshwaram,Punjabi Tasty Khana,malleshwaram,"north indian, chinese, biryani",450.0,,low
s-l-v-donne-biryani::malleshwaram,S.L.V. Donne Biryani,malleshwaram,"biryani, kebab",300.0,,low
new-ambur-special-dum-biryani::malleshwaram,New Ambur Special Dum Biryani,malleshwaram,"biryani, kebab",250.0,,low
maddy-s-katti-cafe::malleshwaram,Maddy's Katti Cafe,malleshwaram,"fast food, beverages",400.0,,low
karnataka-biryani-point::malleshwaram,Karnataka Biryani Point,malleshwaram,biryani,200.0,,low
blue-nile-coffee-shop::seshadripuram,Blue Nile Coffee Shop,seshadripuram,cafe,600.0,,low
hotel-annapurneshwari::seshadripuram,Hotel Annapurneshwari,seshadripuram,andhra,200.0,,low
chill-and-grill::sadashiv-nagar,Chill And Grill,sadashiv nagar,fast food,300.0,,low
hotel-malabar-palace::seshadripuram,Hotel Malabar Palace,seshadripuram,"biryani, chinese, kebab, kerala, north indian",350.0,,low
kamat-delicacy::seshadripuram,Kamat Delicacy,seshadripuram,"south indian, north indian, chinese",300.0,,low
taj-biryani-centre::sadashiv-nagar,Taj Biryani Centre,sadashiv nagar,"biryani, kebab",150.0,,low
happiest-moment::seshadripuram,Happiest Moment,seshadripuram,"north indian, chinese, biryani",350.0,,low
vishwas-kabab-centre::seshadripuram,Vishwas Kabab Centre,seshadripuram,south indian,400.0,,low
shreyas::seshadripuram,Shreyas,seshadripuram,"north indian, chinese",500.0,,low
natis::sankey-road,Natis,sankey road,"north indian, mughlai, kebab",500.0,,low
the-happy-vegetarian::nan,The Happy Vegetarian,nan,nan,,,unknown
dhanbad-food-stall::new-bel-road,Dhanbad Food Stall,new bel road,"bihari, north indian, chinese",200.0,,low
biryani-treat::rajajinagar,Biryani Treat,rajajinagar,biryani,400.0,,low
meen-da-vanas::rajajinagar,Meen-Da-Vanas,rajajinagar,mangalorean,400.0,,low
sri-guru-sagar-fast-food::rajajinagar,Sri Guru Sagar Fast Food,rajajinagar,"south indian, chinese, north indian",250.0,,low
singri-home-made-foods::rajajinagar,Singri Home Made Foods,rajajinagar,south indian,150.0,,low
savipriya-military-hotel::rajajinagar,Savipriya Military Hotel,rajajinagar,south indian,350.0,,low
kerala-food::yeshwantpur,Kerala Food,yeshwantpur,"kerala, south indian",300.0,,low
gowdru-mane-baduta::rajajinagar,Gowdru Mane Baduta,rajajinagar,"chinese, south indian",300.0,,low
hotel-sri-gurupriya::majestic,Hotel Sri Gurupriya,majestic,south indian,200.0,,low
samrudhi-darshini::rajajinagar,Samrudhi Darshini,rajajinagar,south indian,250.0,,low
sindhu-hotel::rajajinagar,Sindhu Hotel,rajajinagar,south indian,250.0,,low
metro-grand-upahara::rajajinagar,Metro Grand Upahara,rajajinagar,south indian,250.0,,low
banashankari-biriyani::rajajinagar,Banashankari Biriyani,rajajinagar,"biryani, south indian",300.0,,low
rk-hotel::rajajinagar,RK Hotel,rajajinagar,"south indian, biryani",300.0,,low
rashmi-kabab-corner::rajajinagar,Rashmi Kabab Corner,rajajinagar,kebab,200.0,,low
s-s-naati-style-hotel::rajajinagar,S.S Naati Style Hotel,rajajinagar,"biryani, south indian",300.0,,low
royal-biriyani-spot::rajajinagar,Royal Biriyani Spot,rajajinagar,"biryani, south indian",200.0,,low
ambur-hot-dum-biriyani::rajajinagar,Ambur Hot Dum Biriyani,rajajinagar,biryani,250.0,,low
biryani-food-corner::yeshwantpur,Biryani Food Corner,yeshwantpur,"north indian, chinese, mughlai, biryani, kebab",400.0,,low
snacksguru::basaveshwara-nagar,SnacksGuru,basaveshwara nagar,fast food,250.0,,low
rr-dum-biryani::basaveshwara-nagar,RR Dum Biryani,basaveshwara nagar,"biryani, kebab",300.0,,low
hotel-rasai::rajajinagar,Hotel Rasai,rajajinagar,"south indian, chinese",150.0,,low
manjunatha-condiments::rajajinagar,Manjunatha Condiments,rajajinagar,"fast food, south indian",200.0,,low
alif-hotel::yeshwantpur,Alif Hotel,yeshwantpur,"north indian, chinese, mughlai",400.0,,low
mitraa-da-pizza::rajajinagar,Mitraa Da Pizza,rajajinagar,"fast food, pizza",250.0,,low
kushi-meals::rajajinagar,Kushi Meals,rajajinagar,fast food,200.0,,low
charlie-fast-food-restaurant::rajajinagar,Charlie Fast Food & Restaurant,rajajinagar,"chinese, fast food",300.0,,low
the-hub---ibis-bengaluru::marathahalli,The Hub - Ibis Bengaluru,marathahalli,finger food,,3.9,unknown
the-iris-kafe::marathahalli,The Iris Kafe,marathahalli,"cafe, south indian, continental, beverages",300.0,,low
cafe-19::marathahalli,Cafe 19,marathahalli,"cafe, fast food",350.0,,low
desi-chai::marathahalli,Desi Chai,marathahalli,"cafe, fast food, beverages",300.0,,low
chef-baker-s::marathahalli,Chef Baker's,marathahalli,"bakery, desserts, cafe",600.0,,low
risalo-restaurant::nan,Risalo Restaurant,nan,nan,,,unknown
brookefield-cafe::itpl-main-road-whitefield,Brookefield Cafe,"itpl main road, whitefield",cafe,500.0,,low
9-bowls::marathahalli,9 Bowls,marathahalli,"healthy food, continental, north indian, chinese",500.0,,low
desi-chai::marathahalli,Desi Chai,marathahalli,"cafe, fast food, beverages",300.0,,low
shaadab::whitefield,Shaadab,whitefield,"north indian, chinese, biryani, fast food",700.0,,low
indian-food::marathahalli,Indian Food,marathahalli,"north indian, south indian",200.0,,low
northern-tadka::whitefield,Northern Tadka,whitefield,north indian,400.0,,low
taste-of-chettinad::whitefield,Taste of Chettinad,whitefield,nan,400.0,,low
andhra-taste::whitefield,Andhra Taste,whitefield,andhra,400.0,,low
hunger-box::marathahalli,Hunger Box,marathahalli,"north indian, chinese",400.0,,low
tummy-wants-yummy::marathahalli,Tummy Wants Yummy,marathahalli,north indian,150.0,,low
udupi-brahmins-cafe::marathahalli,Udupi Brahmins Cafe,marathahalli,south indian,150.0,,low
ghar-ka-healthy-khana::marathahalli,Ghar Ka Healthy Khana,marathahalli,fast food,100.0,,low
goli-vada-pav-no-1::marathahalli,Goli Vada Pav No 1,marathahalli,street food,200.0,,low
cross-roads-inn::marathahalli,Cross Roads Inn,marathahalli,"north indian, south indian, beverages",800.0,,low
mad-over-biryani::marathahalli,Mad Over Biryani,marathahalli,"north indian, biryani",600.0,,low
melting-melodies::marathahalli,Melting Melodies,marathahalli,"bakery, desserts",,3.4,unknown
oregano::marathahalli,Oregano,marathahalli,"continental, desserts, beverages, mexican",400.0,,low
north2south-foodie::marathahalli,North2South Foodie,marathahalli,"south indian, north indian",400.0,,low
master-chinese-street::marathahalli,Master Chinese Street,marathahalli,"chinese, street food",250.0,,low
sardar-tikka-singh::marathahalli,Sardar Tikka Singh,marathahalli,north indian,500.0,,low
house-of-combos::marathahalli,House Of Combos,marathahalli,"north indian, fast food, burger, momos",600.0,,low
arabian-delight::marathahalli,Arabian Delight,marathahalli,"arabian, north indian, chinese",800.0,,low
the-iris-kafe::marathahalli,The Iris Kafe,marathahalli,"cafe, south indian, continental, beverages",300.0,,low
the-rice-company::marathahalli,The Rice Company,marathahalli,north indian,500.0,,low
jagannath-hotel::marathahalli,Jagannath Hotel,marathahalli,"north indian, bengali",400.0,,low
repeat-hub::marathahalli,repEAT Hub,marathahalli,"north indian, south indian, juices",200.0,,low
supreme-biryani::east-bangalore,Supreme Biryani,east bangalore,biryani,500.0,,low
fixmynutrition::marathahalli,FixMyNutrition,marathahalli,"healthy food, asian, continental",500.0,,low
famous-bawarchi::marathahalli,Famous Bawarchi,marathahalli,"biryani, kebab",400.0,,low
indian-tasty-kitchen::marathahalli,Indian Tasty Kitchen,marathahalli,"south indian, north indian, chinese",400.0,,low
amritsari-haveli::marathahalli,Amritsari Haveli,marathahalli,"north indian, chinese",400.0,,low
curry-box::marathahalli,Curry Box,marathahalli,north indian,300.0,,low
chinaminamo::marathahalli,ChinaMinaMo,marathahalli,"chinese, continental",350.0,,low
hara-bhara-box::marathahalli,Hara Bhara Box,marathahalli,north indian,300.0,,low
mayuri-spices::marathahalli,Mayuri Spices,marathahalli,"andhra, chinese, north indian",800.0,,low
punjabi-paratha-and-lassi::marathahalli,Punjabi Paratha And Lassi,marathahalli,north indian,300.0,,low
eat-eroo-bombay-vada-pav-chats::marathahalli,Eat Eroo Bombay Vada Pav & Chats,marathahalli,"street food, fast food",200.0,,low
ofoodz::marathahalli,Ofoodz,marathahalli,north indian,300.0,,low
kinara-tiffany::marathahalli,Kinara Tiffany,marathahalli,south indian,200.0,,low
copper-kitchen::marathahalli,Copper Kitchen,marathahalli,"north indian, chinese",500.0,,low
cake-mane::marathahalli,Cake Mane,marathahalli,bakery,400.0,,low
krishna-bhojan::marathahalli,Krishna Bhojan,marathahalli,north indian,300.0,,low
kerala-cafe::marathahalli,Kerala Cafe,marathahalli,kerala,300.0,,low
99-udupi-veg::marathahalli,99 Udupi Veg,marathahalli,"south indian, north indian",300.0,,low
aahar::marathahalli,Aahar,marathahalli,north indian,500.0,,low
patel-eat::marathahalli,Patel Eat,marathahalli,"north indian, south indian",200.0,,low
sapfresh::marathahalli,Sapfresh,marathahalli,beverages,150.0,,low
petit-crumbs::marathahalli,Petit Crumbs,marathahalli,"bakery, desserts",300.0,,low
sri-venkateswara-restaurant::marathahalli,Sri Venkateswara Restaurant,marathahalli,"andhra, chinese, south indian",400.0,,low
vandana-foods::marathahalli,Vandana Foods,marathahalli,andhra,250.0,,low
bangalore-cakes::marathahalli,Bangalore Cakes,marathahalli,bakery,250.0,,low
midnight-foodie::marathahalli,Midnight Foodie,marathahalli,north indian,250.0,,low
magic-paratha-box::marathahalli,Magic Paratha Box,marathahalli,north indian,400.0,,low
delhi-to-hotel::marathahalli,Delhi To Hotel,marathahalli,"north indian, chinese",350.0,,low
hotel-annapoorneswari::marathahalli,Hotel Annapoorneswari,marathahalli,south indian,250.0,,low
chawla-s-2-online-com::marathahalli,Chawla's 2 online.com,marathahalli,"north indian, chinese",900.0,,medium
friends-food-corner::marathahalli,Friends Food Corner,marathahalli,"south indian, andhra, biryani",300.0,,low
the-biryani-treat::marathahalli,The Biryani Treat,marathahalli,"biryani, north indian, desserts",400.0,,low
ghar-ki-biryani::marathahalli,Ghar Ki Biryani,marathahalli,biryani,200.0,,low
pratikshya-upahaar::marathahalli,Pratikshya Upahaar,marathahalli,"oriya, bengali, north indian, south indian",250.0,,low
best-biryani::marathahalli,Best Biryani,marathahalli,"north indian, biryani, desserts",600.0,,low
navras::brookefield,Navras,brookefield,"beverages, desserts",250.0,,low
aahar-cafe::marathahalli,Aahar Cafe,marathahalli,south indian,100.0,,low
spice-treat::marathahalli,Spice Treat,marathahalli,"north indian, south indian",400.0,,low
la-ola::marathahalli,La Ola,marathahalli,"fast food, chinese, north indian",300.0,,low
minuit-12::marathahalli,Minuit 12,marathahalli,"north indian, chinese, fast food",350.0,,low
nirala-s-home-kitchen::marathahalli,Nirala's Home Kitchen,marathahalli,"bihari, north indian",300.0,,low
disha-s-cake-boutique::marathahalli,Disha's Cake Boutique,marathahalli,bakery,400.0,,low
spice-root::marathahalli,Spice Root,marathahalli,"chinese, north indian",400.0,,low
three-side-square::marathahalli,Three Side Square,marathahalli,"european, asian, north indian",400.0,,low
ruchi-restaurant::marathahalli,Ruchi Restaurant,marathahalli,"andhra, south indian",600.0,,low
