id,name,location,cuisine,avg_cost_for_two,rating,budget_band
jashn-hyderabadi-bawarchi::new-bel-road,Jashn Hyderabadi Bawarchi,new bel road,"hyderabadi, north indian, chinese, biryani",650.0,2.9,low
omleterian::new-bel-road,Omleterian,new bel road,"american, continental",200.0,3.6,low
donne-biriyani-angadi-mane::rajajinagar,Donne Biriyani Angadi Mane,rajajinagar,"south indian, biryani",250.0,3.8,low
bon-appetit-resto::new-bel-road,Bon Appetit Resto,new bel road,"north indian, chinese",300.0,3.8,low
eater-s-cart::rajajinagar,Eater's Cart,rajajinagar,"chinese, continental, north indian, south indian",250.0,3.5,low
sri-krishna-sweets::malleshwaram,Sri Krishna Sweets,malleshwaram,mithai,250.0,3.7,low
biryani-day::rajajinagar,Biryani Day,rajajinagar,"biryani, kebab",400.0,3.8,low
swathi::rajajinagar,Swathi,rajajinagar,"andhra, north indian, chinese",700.0,3.8,low
vande-matharam::rajajinagar,Vande Matharam,rajajinagar,"north indian, chinese, south indian, street food",500.0,2.3,low
oottupura::new-bel-road,Oottupura,new bel road,"kerala, north indian, chinese, rolls, juices",350.0,2.6,low
the-purple-pan::rajajinagar,The Purple Pan,rajajinagar,"north indian, chinese",600.0,4.1,low
malleshwaram-holige-mane::malleshwaram,Malleshwaram Holige Mane,malleshwaram,south indian,200.0,3.5,low
masti-masala::rajajinagar,Masti Masala,rajajinagar,north indian,450.0,4.0,low
toast-and-salad::new-bel-road,Toast And Salad,new bel road,healthy food,300.0,3.6,low
biriyani-fest::new-bel-road,Biriyani Fest,new bel road,"biryani, north indian, chinese",700.0,2.9,low
donne-biryani-house::malleshwaram,Donne Biryani House,malleshwaram,"andhra, biryani",300.0,3.8,low
bib---breakfast-in-the-box::yeshwantpur,BIB - Breakfast in the Box,yeshwantpur,"american, sandwich",600.0,3.8,low
l-j-fast-food::malleshwaram,L J Fast Food,malleshwaram,chinese,300.0,3.3,low
punjab-mail::malleshwaram,Punjab Mail,malleshwaram,"north indian, chinese, beverages",650.0,3.8,low
malgudi-s-donne-biriyani::rajajinagar,Malgudi's Donne Biriyani,rajajinagar,biryani,350.0,3.8,low
new-prashanth-hotel::rajajinagar,New Prashanth Hotel,rajajinagar,"south indian, biryani",400.0,3.3,low
sgs-non-veg---gundu-pulav::malleshwaram,SGS Non Veg - Gundu Pulav,malleshwaram,"biryani, fast food",400.0,3.2,low
chikpet-donne-biriyani-corner::basaveshwara-nagar,Chikpet Donne Biriyani Corner,basaveshwara nagar,"biryani, kebab",400.0,3.2,low
hotel-fish-land::rt-nagar,Hotel Fish Land,rt nagar,"south indian, north indian",600.0,3.6,low
mangalore-lunch-home::rt-nagar,Mangalore Lunch Home,rt nagar,"north indian, mughlai, chinese, seafood, south indian",200.0,3.7,low
kusum-restaurant::new-bel-road,Kusum Restaurant,new bel road,"north indian, chinese, mughlai",500.0,3.0,low
the-donut-baker::malleshwaram,The Donut Baker,malleshwaram,desserts,150.0,3.5,low
spicy-fingers::rt-nagar,Spicy Fingers,rt nagar,"north indian, south indian, seafood",600.0,3.4,low
al-baik-kabab-corner::yeshwantpur,Al-Baik Kabab Corner,yeshwantpur,"kebab, biryani",350.0,3.2,low
grand-sweets-snacks::malleshwaram,Grand Sweets & Snacks,malleshwaram,"mithai, fast food",300.0,3.3,low
swasthi-spice-restaurant::rajajinagar,Swasthi Spice Restaurant,rajajinagar,"andhra, north indian, chinese, biryani",600.0,3.4,low
beijing-bites::malleshwaram,Beijing Bites,malleshwaram,"chinese, thai",600.0,3.7,low
matsya-lunch-home::malleshwaram,Matsya Lunch Home,malleshwaram,mangalorean,400.0,3.7,low
chung-wah::new-bel-road,Chung Wah,new bel road,"chinese, momos, thai, vietnamese",650.0,4.0,low
new-shanthi-sagar::rajajinagar,New Shanthi Sagar,rajajinagar,"south indian, north indian, chinese, street food",400.0,3.5,low
iyer-mess::malleshwaram,Iyer Mess,malleshwaram,south indian,150.0,4.1,low
chandus-delux::malleshwaram,Chandus Delux,malleshwaram,"south indian, north indian, seafood, chinese",600.0,3.9,low
pavilion-restaurant::yeshwantpur,Pavilion Restaurant,yeshwantpur,"north indian, chinese, continental",1000.0,4.2,medium
navrang-kabab-korner::rajajinagar,Navrang Kabab Korner,rajajinagar,"north indian, mughlai, biryani, chinese, kebab",600.0,3.7,low
lv-venkateshwara-jolada-rotti-oota::malleshwaram,LV Venkateshwara Jolada Rotti Oota,malleshwaram,south indian,300.0,3.9,low
chandrappa-hotel::yeshwantpur,Chandrappa Hotel,yeshwantpur,"south indian, north indian, chinese",450.0,4.2,low
dharwad-line-bazar-mishra-pedha::malleshwaram,Dharwad Line Bazar Mishra Pedha,malleshwaram,mithai,150.0,3.4,low
south-spicy-bites::basaveshwara-nagar,South Spicy Bites,basaveshwara nagar,"north indian, chinese",500.0,3.7,low
chickz-n-cheez::rajajinagar,Chickz N Cheez,rajajinagar,"north indian, fast food",300.0,3.4,low
hotel-prashanth::rajajinagar,Hotel Prashanth,rajajinagar,north indian,350.0,3.9,low
a1-spice-inn::yeshwantpur,A1 Spice Inn,yeshwantpur,"biryani, chinese, hyderabadi, north indian, south indian",500.0,3.5,low
viking::malleshwaram,Viking,malleshwaram,"chinese, north indian",450.0,2.9,low
chung-s-chinese-corner::malleshwaram,Chung's Chinese Corner,malleshwaram,"chinese, asian, american, seafood",600.0,4.1,low
shree-mahalakshmi-sweets::basaveshwara-nagar,Shree Mahalakshmi Sweets,basaveshwara nagar,"mithai, street food",100.0,3.9,low
cravingz::malleshwaram,Cravingz,malleshwaram,"fast food, beverages",400.0,3.8,low
apsara-ice-cream::malleshwaram,Apsara Ice Cream,malleshwaram,"ice cream, desserts",200.0,4.0,low
sunny-spice-chinese-restaurant::rajajinagar,Sunny Spice Chinese Restaurant,rajajinagar,"chinese, thai, seafood",650.0,3.3,low
pavilion::yeshwantpur,Pavilion,yeshwantpur,"north indian, chinese",700.0,3.7,low
currylicious::malleshwaram,Currylicious,malleshwaram,"south indian, mangalorean, kerala",800.0,3.1,low
new-kadai::malleshwaram,New Kadai,malleshwaram,"north indian, chinese, seafood",700.0,3.8,low
new-prashanth-hotel::malleshwaram,New Prashanth Hotel,malleshwaram,"south indian, biryani",400.0,3.1,low
kudla---coraltree::rt-nagar,Kudla - Coraltree,rt nagar,"seafood, mangalorean",1200.0,3.8,medium
cream-factory::malleshwaram,Cream Factory,malleshwaram,desserts,400.0,3.4,low
pure-natural::malleshwaram,Pure & Natural,malleshwaram,"healthy food, beverages, fast food",500.0,2.6,low
grub-by-3g-s::malleshwaram,Grub by 3G's,malleshwaram,"continental, north indian",1500.0,3.3,medium
nebula::malleshwaram,Nebula,malleshwaram,"north indian, chinese, thai, italian, south indian",700.0,3.3,low
lakshmi-mess::malleshwaram,Lakshmi Mess,malleshwaram,south indian,200.0,3.3,low
mom-s-rasoi::malleshwaram,Mom's Rasoi,malleshwaram,"south indian, biryani",300.0,3.5,low
jalpaan::rajajinagar,Jalpaan,rajajinagar,"north indian, continental",900.0,3.9,medium
taiyvan-s::rt-nagar,Taiyvan's,rt nagar,"chinese, thai, seafood, malaysian",500.0,3.7,low
hotel-emirates::rt-nagar,Hotel Emirates,rt nagar,"north indian, chinese, arabian, kebab",500.0,3.1,low
kitchen-king-naati-style::rajajinagar,Kitchen King Naati Style,rajajinagar,south indian,500.0,3.8,low
kim-lee-restaurant::rajajinagar,Kim Lee Restaurant,rajajinagar,chinese,700.0,3.8,low
pulimunchi::sadashiv-nagar,Pulimunchi,sadashiv nagar,"mangalorean, seafood",1000.0,4.1,medium
nagas::yeshwantpur,Nagas,yeshwantpur,"andhra, south indian, hyderabadi",500.0,3.3,low
nammura-baduta::vasanth-nagar,Nammura Baduta,vasanth nagar,south indian,350.0,3.3,low
four-seasons-fast-food::malleshwaram,Four Seasons Fast Food,malleshwaram,"north indian, chinese, biryani",400.0,3.3,low
hotel-girija-sagar::sadashiv-nagar,Hotel Girija Sagar,sadashiv nagar,south indian,200.0,3.3,low
fujian-express::yeshwantpur,Fujian Express,yeshwantpur,"thai, chinese, momos",600.0,3.3,low
the-orchard::sadashiv-nagar,The Orchard,sadashiv nagar,north indian,900.0,4.0,medium
chikpet-donne-biryani-house::yeshwantpur,Chikpet Donne Biryani House,yeshwantpur,biryani,350.0,3.6,low
basil-joint::new-bel-road,Basil Joint,new bel road,"fast food, beverages",300.0,3.5,low
just-bake::magadi-road,Just Bake,magadi road,bakery,400.0,3.4,low
new-fishland::malleshwaram,New Fishland,malleshwaram,"seafood, chinese, north indian, south indian",400.0,3.9,low
sea-route::rajajinagar,Sea Route,rajajinagar,"seafood, north indian, chinese",1100.0,4.1,medium
seafood-dot-grill::yeshwantpur,Seafood Dot Grill,yeshwantpur,"seafood, north indian, mangalorean",1200.0,3.9,medium
satrangi::new-bel-road,Satrangi,new bel road,"north indian, south indian",900.0,3.7,medium
kesariya::sadashiv-nagar,Kesariya,sadashiv nagar,rajasthani,1200.0,4.2,medium
new-shetty-lunch-home::rajajinagar,New Shetty Lunch Home,rajajinagar,"mangalorean, seafood, south indian",400.0,3.3,low
prashanth-naati-corner::yelahanka,Prashanth Naati Corner,yelahanka,"south indian, biryani",300.0,3.5,low
nandhini-deluxe::sankey-road,Nandhini Deluxe,sankey road,north indian,600.0,4.0,low
sea-rock::seshadripuram,Sea Rock,seshadripuram,"mangalorean, seafood, south indian, north indian, chinese, mughlai",1000.0,4.6,medium
fish-palace::rajajinagar,Fish Palace,rajajinagar,"mangalorean, chinese, seafood, north indian",450.0,3.0,low
fit-dish-fetish::west-bangalore,Fit Dish Fetish,west bangalore,healthy food,500.0,3.5,low
swaadishta-restaurant::sadashiv-nagar,Swaadishta Restaurant,sadashiv nagar,"andhra, north indian, chinese, mangalorean",750.0,2.5,low
hotel-savaji-s::rajajinagar,Hotel Savaji's,rajajinagar,south indian,300.0,3.5,low
swadisht-inn::rajajinagar,Swadisht Inn,rajajinagar,"andhra, south indian, biryani, north indian, mangalorean",700.0,3.5,low
the-park-east-01::race-course-road,The Park East 01,race course road,"north indian, chinese",750.0,3.8,low
indian-s-biriyani-point::rajajinagar,Indian's Biriyani Point,rajajinagar,"biryani, chinese",200.0,3.3,low
pakwan::sadashiv-nagar,Pakwan,sadashiv nagar,"north indian, chinese, italian",800.0,4.1,low
kitchen-katta::sanjay-nagar,Kitchen Katta,sanjay nagar,maharashtrian,300.0,4.1,low
sbarro::malleshwaram,Sbarro,malleshwaram,pizza,500.0,2.7,low
nomadic-tandoor::new-bel-road,Nomadic Tandoor,new bel road,"cafe, north indian, chinese, continental",700.0,3.7,low
udupi-garden::yeshwantpur,Udupi Garden,yeshwantpur,"north indian, chinese, south indian, street food",300.0,3.0,low
daryaganj-chowk::sanjay-nagar,Daryaganj Chowk,sanjay nagar,"north indian, fast food",400.0,3.1,low
hotel-karavali-beach::seshadripuram,Hotel Karavali Beach,seshadripuram,"seafood, mangalorean, chinese",500.0,3.5,low
cafe-lassi-lab::new-bel-road,Cafe Lassi Lab,new bel road,"fast food, beverages",300.0,3.3,low
zu-s-doner-kebaps::rt-nagar,Zu's Doner Kebaps,rt nagar,"turkish, fast food, biryani, chinese",350.0,3.7,low
1522---the-pub::malleshwaram,1522 - The Pub,malleshwaram,"chinese, continental, north indian",1400.0,4.2,medium
al-taj-restaurant::rajajinagar,Al-Taj Restaurant,rajajinagar,"south indian, north indian, chinese",600.0,3.4,low
rolls-kitchen::rajajinagar,Rolls Kitchen,rajajinagar,"fast food, rolls",250.0,3.8,low
northwind::seshadripuram,Northwind,seshadripuram,"biryani, chinese, north indian, mangalorean",650.0,3.9,low
roast-n-frost::rajajinagar,Roast 'N' Frost,rajajinagar,"fast food, desserts",200.0,3.7,low
atithi::rajajinagar,Atithi,rajajinagar,north indian,750.0,3.7,low
goli-vada-pav-no-1::rajajinagar,Goli Vada Pav No. 1,rajajinagar,street food,200.0,3.6,low
the-rasoi::seshadripuram,The Rasoi,seshadripuram,"north indian, chinese, hyderabadi",650.0,3.7,low
the-chocolate-mansion::sadashiv-nagar,The Chocolate Mansion,sadashiv nagar,desserts,250.0,3.4,low
new-shanthi-sagar::sadashiv-nagar,New Shanthi Sagar,sadashiv nagar,"south indian, north indian, chinese, beverages",550.0,2.7,low
altaj-restaurant::rajajinagar,Altaj Restaurant,rajajinagar,"north indian, chinese",700.0,3.3,low
udupa-fast-food::rajajinagar,Udupa Fast Food,rajajinagar,south indian,400.0,3.3,low
sri-durga-grand::rajajinagar,Sri Durga Grand,rajajinagar,"south indian, chinese",300.0,3.3,low
buttercup-bakes::rajajinagar,Buttercup Bakes,rajajinagar,"bakery, desserts",500.0,3.6,low
melting-melodies::malleshwaram,Melting Melodies,malleshwaram,"desserts, bakery",250.0,3.3,low
tuckinto::yeshwantpur,Tuckinto,yeshwantpur,cafe,400.0,3.8,low
wow-sikkim-momo-s::new-bel-road,Wow Sikkim Momo's,new bel road,"chinese, north indian",300.0,3.5,low
all-shook-up::rajajinagar,All Shook Up!,rajajinagar,"desserts, beverages",300.0,3.6,low
the-duke-of-juices::yeshwantpur,The Duke Of Juices,yeshwantpur,beverages,200.0,3.3,low
food-n-joyy::rt-nagar,Food N Joyy,rt nagar,"fast food, chinese, street food",300.0,3.2,low
new-bombay-vada-pav::rajajinagar,New Bombay Vada Pav,rajajinagar,fast food,150.0,3.4,low
mexican-taste::new-bel-road,Mexican Taste,new bel road,"fast food, burger, rolls, salad",200.0,3.3,low
mojo-pizza---2x-toppings::rajajinagar,Mojo Pizza - 2X Toppings,rajajinagar,pizza,600.0,4.1,low
amma-s-pastries::malleshwaram,Amma's Pastries,malleshwaram,"bakery, desserts",400.0,4.2,low
frozen-coast::malleshwaram,Frozen Coast,malleshwaram,"desserts, ice cream",250.0,3.9,low
bun-world::malleshwaram,Bun World,malleshwaram,"bakery, fast food",250.0,3.9,low
kanti-sweets::malleshwaram,Kanti Sweets,malleshwaram,"mithai, street food",400.0,3.9,low
sreeraj-lassi-bar::malleshwaram,Sreeraj Lassi Bar,malleshwaram,"beverages, desserts, juices",150.0,3.7,low
sri-venkateshwara-sweetmeat-stall::malleshwaram,Sri Venkateshwara Sweetmeat Stall,malleshwaram,"mithai, street food",300.0,3.8,low
keventers::malleshwaram,Keventers,malleshwaram,"desserts, beverages, ice cream",400.0,3.7,low
mr-gola::malleshwaram,Mr. Gola,malleshwaram,desserts,100.0,3.7,low
froststicks::malleshwaram,Froststicks,malleshwaram,"desserts, ice cream",150.0,3.8,low
baskin-robbins::malleshwaram,Baskin Robbins,malleshwaram,"ice cream, desserts",250.0,3.3,low
polar-bear::malleshwaram,Polar Bear,malleshwaram,"desserts, ice cream, beverages, sandwich",400.0,4.0,low
amrith-ice-cream::malleshwaram,Amrith Ice Cream,malleshwaram,ice cream,100.0,4.1,low
hoai-ice-cafe::malleshwaram,Hoai Ice Cafe,malleshwaram,desserts,150.0,3.5,low
oh-so-stoned::malleshwaram,Oh So Stoned!,malleshwaram,"beverages, desserts",250.0,4.1,low
gelato-italiano::malleshwaram,Gelato Italiano,malleshwaram,"ice cream, bakery, desserts",200.0,3.8,low
just-bake::malleshwaram,Just Bake,malleshwaram,bakery,400.0,3.0,low
fabelle-chocolate-boutique---itc-windsor::sankey-road,Fabelle Chocolate Boutique - ITC Windsor,sankey road,"desserts, ice cream, beverages",1250.0,4.2,medium
sattvam-bakes::sadashiv-nagar,Sattvam Bakes,sadashiv nagar,desserts,300.0,3.6,low
the-lalit-boulangerie---the-lalit-ashok-bangalore::seshadripuram,The LaLiT Boulangerie - The LaLiT Ashok Bangalore,seshadripuram,"bakery, desserts",600.0,3.2,low
shake-tat-bottle::sadashiv-nagar,Shake Tat Bottle,sadashiv nagar,beverages,200.0,3.6,low
sweet-chariot::sadashiv-nagar,Sweet Chariot,sadashiv nagar,"bakery, fast food",500.0,3.4,low
o-g-variar-sons::rajajinagar,O.G. Variar & Sons,rajajinagar,"bakery, desserts",200.0,4.8,low
cinnamon---renaissance-hotel-bengaluru::race-course-road,"Cinnamon - Renaissance Hotel, Bengaluru",race course road,desserts,500.0,4.3,low
jay-mataji-farsan-and-sweets::yeshwantpur,Jay Mataji Farsan and Sweets,yeshwantpur,"mithai, gujarati",150.0,3.5,low
peppermint::rajajinagar,Peppermint,rajajinagar,"ice cream, fast food",350.0,3.4,low
sri-venkateshwara-sweet-house::rajajinagar,Sri Venkateshwara Sweet House,rajajinagar,desserts,100.0,3.3,low
karigiri-refreshments::rajajinagar,Karigiri Refreshments,rajajinagar,fast food,300.0,3.7,low
cream-house::rajajinagar,Cream House,rajajinagar,desserts,300.0,3.0,low
sri-shakti-sweets::majestic,Sri Shakti Sweets,majestic,"mithai, street food",150.0,3.4,low
holige-mane::rajajinagar,Holige Mane,rajajinagar,"mithai, desserts",100.0,3.6,low
the-cupcake-story::yeshwantpur,The Cupcake Story,yeshwantpur,bakery,300.0,3.5,low
sweet-truth::rajajinagar,Sweet Truth,rajajinagar,"bakery, desserts",500.0,3.9,low
aishwarya-sweets::rajajinagar,Aishwarya Sweets,rajajinagar,"mithai, street food",250.0,3.6,low
high-ultra-lounge::malleshwaram,High Ultra Lounge,malleshwaram,"japanese, thai, chinese, korean",2600.0,4.1,high
district-6-pub-brewery-kitchen::malleshwaram,District 6 Pub Brewery & Kitchen,malleshwaram,"german, european, pizza, american, north indian, chinese",1800.0,4.3,medium
barbecue-by-punjab-grill::malleshwaram,Barbecue by Punjab Grill,malleshwaram,bbq,1300.0,4.7,medium
the-persian-terrace---sheraton-grand-bangalore-hotel::malleshwaram,The Persian Terrace - Sheraton Grand Bangalore Hotel...,malleshwaram,"lebanese, mediterranean, afghan",2500.0,4.2,high
hyderabad-biryani-house::malleshwaram,Hyderabad Biryani House,malleshwaram,"biryani, hyderabadi, chinese",800.0,4.1,low
the-studio-bar::malleshwaram,The Studio Bar,malleshwaram,"italian, american, north indian",1400.0,4.0,medium
indian-kitchen::malleshwaram,Indian Kitchen,malleshwaram,"north indian, mughlai",1500.0,4.2,medium
rs-shiv-sagar::malleshwaram,RS Shiv Sagar,malleshwaram,"chinese, north indian, south indian, street food, fast food",500.0,4.2,low
holige-mane::malleshwaram,Holige Mane,malleshwaram,south indian,100.0,4.3,low
the-beer-cafe::malleshwaram,The Beer Cafe,malleshwaram,"finger food, north indian, italian",1500.0,4.1,medium
empire-restaurant::malleshwaram,Empire Restaurant,malleshwaram,"north indian, south indian, kerala",700.0,3.8,low
hotel-moonlight::malleshwaram,Hotel Moonlight,malleshwaram,"chinese, north indian",500.0,3.9,low
bene---sheraton-grand-bangalore-hotel-at-brigade::malleshwaram,Bene - Sheraton Grand Bangalore Hotel at Brigade...,malleshwaram,"italian, european, mediterranean",2500.0,4.2,high
bluo::malleshwaram,BluO,malleshwaram,"continental, north indian",1500.0,4.1,medium
cafe-noir::malleshwaram,Cafe Noir,malleshwaram,"european, french, salad",1500.0,4.1,medium
a2b---adyar-ananda-bhavan::malleshwaram,A2B - Adyar Ananda Bhavan,malleshwaram,"south indian, north indian, chinese, street food, fast food",400.0,2.7,low
white-horse::malleshwaram,White Horse,malleshwaram,"finger food, chinese, north indian",1100.0,3.7,medium
alfresco-by-bene--sheraton-grand-bangalore-hotel-at::malleshwaram,Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,malleshwaram,continental,2000.0,3.7,medium
jigarthanda::malleshwaram,Jigarthanda,malleshwaram,"beverages, rolls",300.0,3.5,low
new-shanthi-sagar::malleshwaram,New Shanthi Sagar,malleshwaram,"south indian, north indian, chinese, street food",600.0,2.8,low
brahmin-s-coffee-bar::malleshwaram,Brahmin's Coffee Bar,malleshwaram,south indian,250.0,3.9,low
mavalli-tiffin-room-mtr::malleshwaram,Mavalli Tiffin Room (MTR),malleshwaram,"south indian, beverages",300.0,4.3,low
temple-meals::malleshwaram,Temple Meals,malleshwaram,south indian,200.0,3.8,low
new-krishna-bhavan::malleshwaram,New Krishna Bhavan,malleshwaram,"south indian, north indian, chinese",200.0,4.2,low
hotel-janatha::malleshwaram,Hotel Janatha,malleshwaram,south indian,150.0,4.1,low
kfc::malleshwaram,KFC,malleshwaram,"burger, fast food",400.0,4.0,low
hari-super-sandwich::malleshwaram,Hari Super Sandwich,malleshwaram,"fast food, street food",200.0,3.9,low
asha-food-camp::malleshwaram,Asha Food Camp,malleshwaram,"south indian, street food, fast food",800.0,4.1,low
namma-kudla::malleshwaram,Namma Kudla,malleshwaram,"south indian, mangalorean",350.0,4.2,low
sai-shakti::malleshwaram,Sai Shakti,malleshwaram,north indian,250.0,4.0,low
burger-king::malleshwaram,Burger King,malleshwaram,"burger, fast food, beverages",600.0,4.0,low
kailash-parbat::malleshwaram,Kailash Parbat,malleshwaram,"north indian, street food",600.0,3.1,low
mcdonald-s::malleshwaram,McDonald's,malleshwaram,"fast food, burger, beverages, cafe, desserts",500.0,4.0,low
sri-sai-ram-s::malleshwaram,Sri Sai Ram's,malleshwaram,street food,200.0,4.2,low
chetty-s-corner::malleshwaram,Chetty's Corner,malleshwaram,"fast food, pizza, sandwich",250.0,4.0,low
veg-by-nature::malleshwaram,Veg By Nature,malleshwaram,north indian,300.0,2.9,low
sukh-sagar-express::malleshwaram,Sukh Sagar Express,malleshwaram,"north indian, chinese, fast food, street food",500.0,3.7,low
falafel-s---the-lebanese-haus::malleshwaram,Falafel's - The Lebanese Haus,malleshwaram,lebanese,300.0,3.9,low
rr-biriyani::malleshwaram,RR Biriyani,malleshwaram,biryani,300.0,3.7,low
five-star-chicken::malleshwaram,Five Star Chicken,malleshwaram,"fast food, burger",300.0,2.8,low
sri-sairam-s-chats-and-juice::malleshwaram,Sri Sairam's Chats and Juice,malleshwaram,street food,100.0,4.2,low
chick-inn-24x7::malleshwaram,Chick Inn 24x7,malleshwaram,fast food,450.0,3.6,low
aahara-vihar::malleshwaram,Aahara Vihar,malleshwaram,"south indian, north indian, chinese",300.0,3.5,low
marhaba::malleshwaram,Marhaba,malleshwaram,"north indian, lebanese, rolls",550.0,2.7,low
sri-venkateshwar-bhavan::malleshwaram,Sri Venkateshwar Bhavan,malleshwaram,"south indian, chinese, seafood",200.0,3.5,low
hotel-vaishali::malleshwaram,Hotel Vaishali,malleshwaram,south indian,150.0,3.6,low
g-p-s-kaapi-thindi::malleshwaram,G. P. S. Kaapi Thindi,malleshwaram,street food,150.0,3.5,low
empire-juice-shop::malleshwaram,Empire Juice Shop,malleshwaram,juices,150.0,2.8,low
stiksnax::malleshwaram,StikSnax,malleshwaram,fast food,300.0,2.6,low
khan-saheb-grills-and-rolls::malleshwaram,Khan Saheb Grills and Rolls,malleshwaram,"fast food, rolls",400.0,2.6,low
royal-afghan---itc-windsor::sankey-road,Royal Afghan - ITC Windsor,sankey road,"north indian, mughlai",5000.0,4.3,high
kittyko::seshadripuram,KittyKo,seshadripuram,"finger food, continental",3000.0,4.1,high
pebble::sadashiv-nagar,Pebble,sadashiv nagar,finger food,1500.0,3.9,medium
dakshin---itc-windsor::sankey-road,Dakshin - ITC Windsor,sankey road,south indian,4000.0,4.3,high
sutra---the-lalit-ashok-bangalore::seshadripuram,Sutra - The Lalit Ashok Bangalore,seshadripuram,"continental, chinese",2200.0,3.8,high
akss---india-reimagined::sadashiv-nagar,Akss - India Reimagined,sadashiv nagar,"modern indian, north indian",1800.0,4.2,medium
latitude---tulip-inn::seshadripuram,Latitude - Tulip Inn,seshadripuram,"north indian, chinese, seafood, south indian",1300.0,3.7,medium
dum-pukht-jolly-nabobs---itc-windsor::sankey-road,Dum Pukht Jolly Nabobs - ITC Windsor,sankey road,north indian,4000.0,4.3,high
sanadige---goldfinch-hotel::seshadripuram,Sanadige - Goldfinch Hotel,seshadripuram,"kerala, mangalorean, maharashtrian, goan, seafood",1200.0,4.1,medium
starbucks::sadashiv-nagar,Starbucks,sadashiv nagar,"cafe, desserts",700.0,4.3,low
sanman::seshadripuram,Sanman,seshadripuram,"north indian, south indian, fast food, chinese",700.0,4.0,low
oko---the-lalit-ashok-bangalore::seshadripuram,OKO - The Lalit Ashok Bangalore,seshadripuram,"japanese, asian",2200.0,4.0,high
dublin---itc-windsor::sankey-road,Dublin - ITC Windsor,sankey road,european,2500.0,4.1,high
new-samrat-restaurant::seshadripuram,New Samrat Restaurant,seshadripuram,"north indian, south indian, chinese",450.0,4.1,low
baluchi---the-lalit-ashok-bangalore::seshadripuram,Baluchi - The Lalit Ashok Bangalore,seshadripuram,"north indian, kashmiri, mughlai",3700.0,4.0,high
chung-wah::sadashiv-nagar,Chung Wah,sadashiv nagar,"chinese, thai, momos, vietnamese",700.0,3.9,low
swathi-restaurant::seshadripuram,Swathi Restaurant,seshadripuram,"chinese, north indian, south indian",600.0,3.9,low
uttarkhand::seshadripuram,Uttarkhand,seshadripuram,"chinese, north indian, continental",700.0,2.9,low
samudra-bar-restaurant::seshadripuram,Samudra Bar & Restaurant,seshadripuram,"north indian, mughlai, chinese",800.0,2.9,low
amazing-blue-pub::seshadripuram,Amazing Blue Pub,seshadripuram,finger food,900.0,3.4,medium
prashanth-grand::seshadripuram,Prashanth Grand,seshadripuram,"south indian, north indian, chinese",300.0,2.9,low
glacier---citrine-hotel::seshadripuram,Glacier - Citrine Hotel,seshadripuram,"finger food, north indian, chinese",1000.0,3.6,medium
sangeetha-bar-restaurant::seshadripuram,Sangeetha Bar & Restaurant,seshadripuram,"north indian, south indian",800.0,3.4,low
hvr-veg::seshadripuram,HVR Veg,seshadripuram,south indian,300.0,4.5,low
chikkanna-tiffin-room::seshadripuram,Chikkanna Tiffin Room,seshadripuram,south indian,200.0,4.3,low
donne-biriyani-angadi-mane::sadashiv-nagar,Donne Biriyani Angadi Mane,sadashiv nagar,"biryani, chinese",250.0,3.4,low
hotel-ayodhya-upahar::sadashiv-nagar,Hotel Ayodhya Upahar,sadashiv nagar,"south indian, chinese",200.0,3.9,low
hotel-rajesh::sadashiv-nagar,Hotel Rajesh,sadashiv nagar,south indian,350.0,3.5,low
a1-biriyani-point::seshadripuram,A1 Biriyani Point,seshadripuram,biryani,200.0,3.0,low
jetlag::rajajinagar,Jetlag,rajajinagar,"finger food, continental, north indian, italian, japanese",1650.0,4.3,medium
the-london-curry-house---the-royale-senate-hotel::race-course-road,The London Curry House - The Royale Senate Hotel,race course road,"pizza, north indian, modern indian",1300.0,4.5,medium
mysore-hanumanthu-palav::rajajinagar,Mysore Hanumanthu Palav,rajajinagar,"south indian, fast food",500.0,3.9,low
hotel-nalapaka::rajajinagar,Hotel Nalapaka,rajajinagar,south indian,400.0,4.3,low
gilly-s-restobar::new-bel-road,Gilly's Restobar,new bel road,"continental, finger food, north indian, chinese",1200.0,4.5,medium
sagar-hotel::rajajinagar,Sagar Hotel,rajajinagar,"north indian, chinese, street food, juices",600.0,4.3,low
r-bar---renaissance-hotel-bengaluru::race-course-road,"R Bar - Renaissance Hotel, Bengaluru",race course road,continental,1400.0,4.2,medium
south-ruchis-square::race-course-road,South Ruchis Square,race course road,"north indian, south indian, chinese",850.0,4.3,medium
priyadarshini-veg::yeshwantpur,Priyadarshini Veg,yeshwantpur,"north indian, south indian, chinese",300.0,3.9,low
aastha-bengali-mess::yeshwantpur,Aastha Bengali Mess,yeshwantpur,"chinese, bengali",250.0,3.9,low
hotel-janardhan::race-course-road,Hotel Janardhan,race course road,south indian,400.0,4.1,low
great-moments---hotel-bangalore-international::race-course-road,Great Moments - Hotel Bangalore International,race course road,finger food,1100.0,3.2,medium
nandini-swadista-loka::rajajinagar,Nandini Swadista Loka,rajajinagar,"north indian, south indian, chinese",300.0,3.3,low
mr-savji::rajajinagar,Mr Savji,rajajinagar,south indian,350.0,3.4,low
bangarpet-chats-corner::rajajinagar,Bangarpet Chats Corner,rajajinagar,street food,150.0,3.3,low
